PM10,HR,WD,RADSOL,NO2,MONTH,CO,PBAR,PM2.5
72.79708333333333,39.349583333333335,226.85916666666665,,21.72833333333333,1,0.7029166666666667,622.17375,
81.17208333333333,36.07875,156.36291666666668,,19.95625,1,0.4479166666666667,622.7170833333333,
83.77333333333333,40.68083333333333,176.58291666666665,,19.68916666666667,1,0.63375,623.9775,
70.38041666666668,48.31583333333333,132.36625,,15.647916666666667,1,0.5995833333333334,625.17,
96.55458333333333,36.33,148.20208333333332,,25.63291666666667,1,1.213,624.3745833333334,
106.47086956521738,39.73875,198.0825,,26.064166666666665,1,0.8841666666666667,623.8925,
90.45125,38.6425,110.03791666666666,,17.926666666666666,1,0.5533333333333333,624.4366666666666,
74.00833333333334,31.93958333333333,121.03708333333331,,15.084583333333336,1,0.3554166666666667,624.2154166666667,
84.88958333333333,31.133750000000003,175.665,,18.99875,1,0.4266666666666667,623.9108333333334,
105.05083333333332,40.36416666666667,241.6808333333333,,26.35708333333333,1,0.5583333333333333,622.8408333333333,
77.57916666666667,38.61333333333334,260.64208333333335,,17.562916666666666,1,0.3370833333333333,622.1983333333334,
76.95125,45.602916666666665,238.13625,,13.455416666666666,1,0.3779166666666667,621.1166666666667,
50.92791666666667,43.74041666666667,86.11416666666666,,5.333333333333333,1,0.2966666666666667,624.0275,
71.99833333333333,29.192083333333333,154.24958333333333,,19.3825,1,0.43375,623.90625,
59.27333333333333,41.69583333333333,238.7070833333333,,13.856666666666667,1,0.3029166666666666,623.7008333333333,
50.970416666666665,45.57,229.57416666666663,,12.415833333333332,1,0.485,623.6341666666666,
86.45625,33.03416666666667,204.8995833333333,,18.433333333333334,2,0.4745833333333333,622.2275,
70.67083333333333,31.20583333333333,248.41583333333327,,17.304166666666667,2,0.4995833333333333,621.3658333333333,
89.59125,23.36375,250.05625,,24.202916666666667,2,0.7708333333333334,622.0158333333333,
111.20291666666668,37.46458333333333,93.24291666666666,,14.02125,2,0.435,623.8958333333334,
85.69583333333333,39.82666666666667,155.13125,,15.214583333333332,2,0.6520833333333333,624.7716666666666,
160.25736842105263,35.774166666666666,93.9475,,20.185,2,0.5925,625.6770833333334,
67.765,35.26,88.65541666666667,,6.669583333333333,2,0.3079166666666666,625.5779166666666,
111.96708333333332,24.1425,91.89416666666666,,17.348333333333333,2,0.4391666666666666,624.98,
63.67,42.91041666666666,71.54375,,9.350416666666666,2,0.29875,626.3879166666667,
62.27291666666667,48.18958333333333,85.38875,,6.34625,2,0.2783333333333333,626.8149999999999,
60.3,40.88375,133.3475,,12.941249999999998,2,0.41375,625.7220833333333,
71.58291666666666,26.59166666666667,91.24708333333332,,13.525416666666668,2,0.3833333333333333,625.43,
61.656666666666666,24.20625,83.29625,,9.217083333333331,2,0.2570833333333333,625.4133333333333,
69.92083333333333,30.69083333333333,159.855,,15.968333333333334,2,0.4879166666666667,622.8333333333334,
84.81375,28.03875,182.38625,,27.797916666666666,2,0.7366666666666667,621.0379166666667,
98.57666666666668,25.45,116.6025,,17.869583333333335,2,0.6295833333333333,622.3229166666666,
107.97458333333331,25.49791666666667,92.7475,,19.785416666666663,2,0.35375,623.8558333333334,
71.23291666666667,35.321666666666665,109.80333333333331,,12.163333333333334,2,0.28625,625.1575,
78.85000000000001,31.02625,123.43125,,11.67875,2,0.2570833333333333,624.73375,
65.45625,42.41416666666667,137.96958333333333,,12.154583333333331,2,0.4266666666666667,624.0533333333334,
86.10125,36.11333333333334,151.9525,,17.200833333333332,2,0.7712500000000001,622.0962499999999,
101.74875000000002,30.33125,177.7175,,18.75958333333333,2,0.40875,620.4841666666667,
56.23208333333333,40.25,253.59666666666664,,13.193333333333332,2,0.2608333333333333,620.8058333333333,
83.92625,31.14125,202.70666666666668,,21.48958333333333,2,0.5663636363636364,621.5170833333333,
80.97291666666666,43.54958333333334,160.31666666666666,,7.602727272727273,2,0.4273684210526315,624.5979166666667,
81.38541666666667,40.333333333333336,93.31875,,,2,0.3041666666666666,624.7199999999999,
60.642500000000005,54.58208333333334,126.48083333333334,,,2,0.3941666666666667,624.8554166666667,
38.16833333333333,52.713750000000005,224.79916666666668,,,2,0.2966666666666667,623.6583333333333,
64.39125,39.56958333333333,172.12708333333333,,,2,0.3570833333333333,623.3220833333334,
53.095,47.53375,135.50333333333333,,,3,0.3633333333333333,623.8249999999999,
37.77375,54.6775,125.05333333333334,,,3,0.2779166666666666,624.4475,
58.525,41.04208333333333,131.60375,,,3,0.34,623.9683333333334,
67.51625,29.308333333333334,100.46833333333336,,,3,0.3825,624.1745833333333,
62.298333333333325,34.12416666666667,148.65541666666667,,,3,0.2016666666666666,624.5629166666666,
59.09,30.69,95.18,,,3,0.01,625.04,
60.96478260869566,40.55869565217392,247.49173913043475,,,3,0.1952173913043478,622.4665217391304,
27.617500000000003,49.93083333333333,226.4466666666667,,,3,0.1176190476190476,620.4529166666667,
27.52208333333333,69.45333333333333,129.95217391304348,,,3,0.19,617.3166666666667,
17.580000000000002,58.24,126.69833333333334,,,3,0.153,620.1195833333333,
44.51958333333334,45.54958333333334,256.94083333333333,,,3,0.361,622.86125,
66.99208333333333,38.18,188.94333333333336,,,3,0.554,623.69125,
75.87833333333333,37.45458333333333,215.21375,,,3,0.8611111111111112,623.77375,
83.71541666666667,30.4175,154.82875,,,3,0.4438095238095238,623.6129166666666,
80.93083333333333,36.55583333333333,201.80916666666667,,,3,0.535,623.2054166666667,
54.46791666666667,30.68125,274.7270833333333,,,3,0.2083333333333333,623.15125,
70.73291666666667,35.520833333333336,185.78666666666663,,,3,0.4095833333333333,622.4866666666667,
46.6475,42.26,249.9220833333333,,,3,0.1966666666666666,621.62375,
55.18708333333333,35.42583333333334,191.69208333333333,,,3,0.3241666666666666,621.5533333333334,
69.71,52.92625,85.56666666666666,,,3,0.2825,623.7524999999999,
40.799166666666665,51.29375,84.38625,,,3,0.2754166666666667,625.84875,
47.71333333333333,52.30875,146.84458333333333,,,3,0.2445833333333333,625.4158333333334,
59.18541666666667,50.97333333333333,203.01,,,3,0.2870833333333333,624.25625,
43.814166666666665,45.08416666666667,237.58666666666667,,,3,0.3055,622.6233333333333,
39.88958333333333,36.84875,248.47458333333336,,,3,0.1683333333333333,621.3625000000001,
31.34,36.3625,260.6729166666667,,,3,0.0691304347826087,622.4320833333333,
