YEAR,MONTH,DAY,O3,SO2,CO,NO2,PM2.5,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,SEASON
2023.0,8,22.0,0.02478,0.0104470833333333,1.1587500000000002,0.00671375,,32.528749999999995,1.2925,113.66708333333334,20.925416666666667,65.18333333333334,,,1.0
2023.0,8,23.0,0.0273458333333333,0.01548375,1.1075,0.00668625,,35.5725,2.827083333333333,73.665,21.21208333333333,62.9475,,,1.0
2023.0,8,24.0,0.02206625,0.0169099999999999,1.0666666666666669,0.0056354166666666,,32.48041666666666,3.0691666666666664,86.21708333333333,21.1025,61.46541666666667,,,1.0
2023.0,8,25.0,0.0255533333333333,0.0176729166666666,1.1408333333333334,0.0054616666666666,,42.42916666666667,2.7379166666666666,89.54375,19.79125,59.46083333333333,,,1.0
2023.0,8,26.0,0.02700125,0.0164870833333333,1.17375,0.0058308333333333,,31.527083333333334,2.3316666666666666,90.39916666666666,20.324166666666667,60.23083333333333,,,1.0
2023.0,8,27.0,0.0260316666666666,0.0077229166666666,1.1233333333333333,0.0049058333333333,,21.618333333333336,2.3004166666666666,80.62416666666667,21.5425,58.65833333333333,,,1.0
2023.0,8,28.0,0.0282095833333333,0.0074004166666666,1.1183333333333334,0.0052887499999999,,33.242916666666666,2.02,100.22791666666666,22.12,58.23875,,,1.0
2023.0,8,29.0,0.0357658333333333,0.0099891666666666,1.149166666666667,0.0071424999999999,,40.494166666666665,1.82125,102.81791666666668,23.475,44.4375,,,1.0
2023.0,8,30.0,0.04012375,0.0094270833333333,1.1020833333333333,0.0074375,,44.78083333333333,1.8845833333333333,124.96041666666667,22.595416666666665,46.3725,,,1.0
2023.0,8,31.0,0.0344983333333333,0.0107724999999999,1.35625,0.00736875,,27.59,1.1808333333333334,140.07916666666668,18.445,80.03823529411765,,,1.0
2023.0,9,1.0,0.0339130434782608,0.0091304347826086,1.3221739130434782,0.0077391304347826,,35.78260869565217,1.0743478260869566,156.55521739130435,20.945217391304347,60.85666666666667,,,2.0
2023.0,9,2.0,0.0370833333333333,0.0116666666666666,1.2558333333333334,0.0076666666666666,,40.41666666666666,1.8966666666666667,125.48875,22.3325,59.615833333333335,,,2.0
2023.0,9,3.0,0.0383333333333333,0.014,1.1794444444444443,0.0053888888888888,,40.55555555555556,1.59,96.62444444444444,21.26,54.63555555555556,,,2.0
2023.0,9,4.0,,,,,,,,,,,,,2.0
2023.0,9,5.0,,,,,,,,,,,,,2.0
2023.0,9,6.0,,,,,,,,,,,,,2.0
2023.0,9,7.0,0.0461538461538461,0.0114615384615384,0.8315384615384616,0.0049230769230769,,47.285714285714285,1.876923076923077,197.5538461538461,23.916153846153847,54.13384615384616,,,2.0
2023.0,9,8.0,0.0239130434782608,0.011125,0.9666666666666668,0.0074583333333333,,44.29166666666666,1.6395833333333334,142.90958333333333,21.666666666666668,66.57875,,,2.0
2023.0,9,9.0,0.0282608695652173,0.0125416666666666,0.8058333333333333,0.0050833333333333,,34.291666666666664,2.665833333333333,88.76625,21.62875,53.57291666666666,,,2.0
2023.0,9,10.0,0.0283333333333333,0.01275,0.7291666666666666,0.0042083333333333,,28.0,3.182916666666667,84.44875,21.84708333333333,50.08208333333334,,,2.0
2023.0,9,11.0,0.03125,0.014,0.7608333333333334,0.0055833333333333,,39.708333333333336,2.547083333333333,98.62791666666668,21.262916666666666,48.77166666666667,,,2.0
2023.0,9,12.0,0.0416666666666666,0.0117916666666666,0.7604166666666666,0.0063333333333333,,46.083333333333336,2.1654166666666668,113.88458333333334,21.7775,41.89833333333333,,,2.0
2023.0,9,13.0,0.03875,0.0132916666666666,0.79,0.0070416666666666,,51.083333333333336,1.99875,130.27791666666667,21.954166666666666,39.0775,,,2.0
2023.0,9,14.0,0.0316666666666666,0.0100833333333333,0.815,0.008125,,48.333333333333336,1.5079166666666666,140.44041666666666,22.18208333333333,40.19166666666667,,,2.0
2023.0,9,15.0,0.0291666666666666,0.0133333333333333,0.82,0.0065416666666666,,48.16666666666666,2.32875,107.43541666666664,22.919583333333332,53.259166666666665,,,2.0
2023.0,9,16.0,0.02875,0.0099583333333333,0.77,0.005,,42.833333333333336,1.96625,118.71458333333334,23.03,52.787083333333335,,,2.0
2023.0,9,17.0,0.0308333333333333,0.00925,0.8445833333333334,0.0045,,33.42857142857143,1.45375,202.81375,19.66375,79.21045454545455,,,2.0
